# profile-title: 🧅 TOR BRIDGES 🧅 Полная • Full
# profile-update-interval: 6
# Date/Time: 2026-04-17 / 23:24 (Moscow)
# Количество: 671
# For more info, VPN configs and TOR bridges - visit: www.github.com/igareck/vpn-configs-for-russia

# VANILLA TOR BRIDGES:

85.24.237.72:48246 80528B51B0E9BE6D645E535BF5CEFD297FF554A4
85.24.237.78:37 7A630FE24439AF66824BF070E84B5DF0678F6D50
85.195.247.214:443 86E136B59D4D50E91ECF3EEDCB2B31963DB5F5F3
85.214.80.59:9123 EFACE879D60FD3360CFA7FAB5A397E76F7D607E9
85.215.223.201:443 A93E8F4E60D719F4B593EB5E9CC61129F865B6A0
86.30.100.123:16350 F3FA0D45D35E987484848345F8D92AB1D883889B
86.54.28.152:16000 6AA71B1EA2EDC04674CB41EE2B70BBE827C1BA28
86.60.180.28:443 1A13209935B6FBC6F16A90532CFE6D0B0B5EED37
86.60.180.28:9001 1A13209935B6FBC6F16A90532CFE6D0B0B5EED37
87.62.98.28:9002 150530E71DF116D514AF6E04C2EC18F16803FF72
87.106.107.241:42218 E409C01547A0CD95BFC04B1E663FF9CFAD057CD8
87.106.192.222:9001 5FFD6BABB71BB56372C83117C7E5248EBBFAC693
87.106.234.62:10789 6706C345301E366496321C9074EEC070FD7D092D
87.114.6.113:9876 E867187EE0B9D6F531395A41B5ECC4D5CD3BAB23
87.120.237.130:9001 CF9BEB3E3554C5C343024641A91CC9AE6B849882
87.121.52.247:9118 8C51BB761FF9D89B09A3670892E84019D60D7210
87.197.128.98:9393 AE6BA15179AEEF64A0F543BEB7FA1BE2E91A93CF
87.205.19.58:5001 4E77C30111284434D1EB25C8CBEA6F752736E460
87.229.85.235:50409 98C3FE8EC39DD87F717964A7BDA305CC93B3E083
87.236.197.123:80 C5F03E7A798CA237E7BDD44091BEFE35F2F59AE1
87.236.199.239:80 0E98EA05A6DA0FA11C0C3C32BF0D6E4F8B0D1DB8
87.236.199.239:444 BBEAFF24A9D3406DCC95484DEB3B7DDF98A99980
88.152.43.130:8443 B3A626A7D51B090FCF71834F31EF7402DF97F328
89.58.12.52:3445 48A2BD4E1A942A3F4A73B4F5EE8D078725903411
89.58.61.40:9001 E58204138C6C325DE7B1A6495D405D227D5459AB
89.236.127.72:9001 18AFEA11065FFAF045062A373654A3ADE050B087
90.54.122.235:9001 6B91053A612A1CCEB9EDC6B129E9E610595A6E5E
90.65.111.112:5148 C4E3982AB0A3052777FC0591AA32D082BAA327C9
91.176.48.75:25081 DDC2D71C118646552567760E50B83F83BD012FE6
91.208.184.150:4690 8098677673E731B315F8038EA70365A9E4B5C072
91.208.206.67:4690 EB5CA7581B2556175B0774193475F71354BD78F7
91.220.137.123:9001 881DBC3C4E1C709BDBFCD3CD13954B7FD00DBE7F
92.60.37.105:9001 7E317CFA44E7B6013DE4BC5F837C376A77179C72
92.65.209.172:5050 225D6946243C9C5775E284B5FCCDD7D871F7A091
93.95.228.122:9001 162AE4CF6F698AAF86D591258D002397478E1105
94.23.110.60:80 DB034CE9DF09E0F442AD71F8B8298C584EE55FDB
94.34.128.178:443 9EFCE13C79DFC417FE03CB560455292CD04A67C8
94.105.105.48:8080 390DDB4BCB74FD37D79552C46EF899082E9753EB
94.112.227.176:28785 11B1F55355121B050B9A2F6721B80664953D40CD
94.140.88.46:4920 5289393B392776550F2230860A323272C4FE2868
94.142.241.42:2000 3661913DEAB8BF9FEE57CA3AE290D848D7C7AC78
94.142.241.42:2004 E3B0DBCEF735A148AEA73BC223B7CEB629F07A6F
94.142.241.42:2005 B45AE22E362A8824BEC7463F2AF97B2D4DFB4803
94.142.241.42:2006 29DFC8F13FCD981ED3C2FF7F326F4354517E7C33
94.232.248.57:5433 624FDEADED90729E046AB393476914788E294954
95.179.192.8:8081 0E75D1C25A4C6E9CAA34C0326BC625F49DE76F1E
95.217.20.180:9001 1B0A7EC018D32499DE0BAE689F44F9723C7FEF72
95.217.86.169:9001 7E0551FA74CF3C94C9CE3FB627AA6CA1066CECDC
98.177.0.149:22221 F34AC0CDBC06918E54292A474578C99834A58893
102.130.113.30:9001 A4B2F2A51F73D408530FA6C8AF63A7FAFFDAA0FC
102.212.98.168:9393 B2CF966100CA013C4456643C98092B6FEBA3A304
103.25.182.180:9393 6DEFBF5DA34B182D5B7A91EB5E79A3EA30CBE8A9
103.83.86.235:9001 711BF0CB4D8BE6A417B1FA9AEDBD637A32EFE9D8
103.83.86.235:9002 CE19B1966714EAE25C6C11C3BC6C73AE60024680
103.149.168.242:9443 91637DE9ED5B069722DA7A5796926EE13238694D
103.214.6.208:10000 CDC14F4A2E982E1EDFE5DEB21060E34DCB1F2476
104.152.210.181:1105 2CF11CD4B8334A365952D7139BE356E55F2DEBC3
104.244.75.238:22684 3DF77E92AF70F850699DEE8BC84899D1F3ECC34E
107.173.164.249:50604 74DE4100C63CA34626E21C593C1A265793D69E76
107.174.78.153:43543 637953502A11FA07651C1362ADE789CFFB90F83F
107.189.3.186:22512 5ABFC5405EAFD091BCAF4D9E4318D1FC52D531B9
107.189.6.207:19583 F92CEA3BB5375A86258D008DF21706BE486C9F22
107.189.7.185:80 503EB70C30120C72988B47087C720B582B6AB135
107.189.10.86:9001 0CADF9650BE6F3CB6A09F29D8B91250D93DD91E6
107.189.28.2:12557 EE2F32DBDBC3501C12942086A2A0992BCC70D59A
107.191.102.246:11111 03F427B05F658D152B2DBB9A6B25FC722C831174
108.2.105.58:7654 57DD323A976B78B7AB71297FA855A1DB5AA84E26
109.74.206.21:2020 1005F76D53CAF5FCF632D43EC51F926862627A61
109.104.14.213:443 3F94891578E8ED8E693F5C2B0442846C617D1B91
109.204.188.191:8675 4B1746C7975578161FC00E00FE03DED39217E3BD
109.206.206.90:48000 161B7D8F468ED49BBD51F6474C96F7BD569A129B
123.253.34.26:9001 9F3534DDA4865C0A88F3EF84BB5F1E6C35854379
128.52.137.187:443 296A293A81CE4D77F33B801B2CD13FB7FD7EE469
128.52.137.188:443 D8E175BFD463247E4B0ADE108F269A8B2C0CD46F
128.140.90.156:9001 78B492AA6A236322D7CD8216B1C0A380A28AFE1A
128.199.131.168:9001 BBC61AD2E18AFE70E9BE426D0B22A98252000FBB
130.61.189.174:9001 B8BB40702E7AF2DBFEA1D1F5C4253EAAD386982A
130.162.234.23:28768 6017A229DDAABB13473590A8BA578BCC11EE2B32
132.145.62.16:49508 6A76174186487EF8FDA8CA4A1FE63749A2D14D8C
132.248.241.5:9001 4661DE96D3F8E923994B05218F23760C8D7935A4
135.125.202.252:9001 720ABE4554C55EE6F6099491CA55D1F5550512C5
136.243.92.194:9001 6E1CEDC61F3707C549B88FB9380E4A750621FCB8
137.220.65.28:9500 21BC7831861AB989FCB3F367BA6B9B82CBA43C80
138.68.51.223:9443 04C6F09C40BEE518B5D787FDCDDCC9D8ED8C8D81
138.199.165.18:41114 77E847AD7BBC8BC04882A4891A4D57348C65C1F8
138.201.196.252:9993 AC7C88D67339B90F2C10FF7B702DCB1EF3B8D663
139.180.153.106:9001 266178E4175E6D6FF7563931B7C6166C5BBE70E8
141.14.15.217:443 67F225F0B72EF91995D8B57C1FE358291BFD8F32
141.95.3.138:1025 409DF1FC6323D24CFAEF2DF6707A52339D0F2C91
141.95.17.236:9333 6E896C8EEDD2E163A540179CF9F242F5DBE11FE4
141.144.242.150:9999 259D40B5345BD8ED89309E065022FFB37A6F0368
144.76.3.182:9090 1EFBACCD28A07FD6AD7AA6F1293177D71397E918
144.76.75.137:9001 FFF78C44BA6E6B6F7525095BBE14EF7CBEB89744
144.76.86.5:8080 05C32C5EE14454E0C4CD81DAE0F3DC32F729DA4B
151.115.79.198:4711 1A8F387214E0A1A9DC285B458C49660F381AE52B
152.53.45.115:9002 F9A95D7C6B526F64EE26C8E324942598F9D0B283
152.53.129.122:465 9F4A20F8061AE2C1B76A01B616A115F84F7AE0B5
152.53.237.196:59001 79DAE84F4F2CE3BBF65FBC3501A0BB756BDE3B45
152.70.55.147:1337 7505182BF1638D014D1E3725BC1F2AE7153E2A61
152.70.175.141:9999 40ABEB719F49899673EA486620CB53CB357F6F62
152.117.86.24:80 FF1446D339735EA7BBF83549908ADB278E663335
157.180.42.193:13452 EF558445B40DC79135DBDFD53C9434DDE7F2153D
158.69.55.8:8444 AFBDF91FF67C87D36324C45C23A43460E383CFE6
158.174.147.118:1976 D4E5A442C3D14B739BDDD75D222811278CCECD18
158.179.180.37:49001 1024AB00D9A83E8F164A5BE3D6C1AD26A883598B
159.195.29.170:9999 6D78CD28AB83C4AC2BFB87C90EE6DEE67963D756
162.55.223.79:23 B926B17869D3842D9F0C4EE51E6E86D844AFDA03
164.68.104.178:9001 47B8A0A8023D982A070D886D7853BB2F1473387F
167.99.37.45:8444 90B81B90F934BFE5D90081B5FC62A2E2FCAB5234
167.172.166.227:27590 76CAF380CD98B4640E2F2F4DD09BB8348D271C31
170.23.169.218:9001 B230B28B8560E54EC9DD30165E887C1534F8D328
171.25.193.9:80 BD6A829255CB08E66FBE7D3748363586E46B3810
172.104.206.249:9001 A25FE709B42045114528C7884CC8808D83C2CFC6
173.212.200.241:9001 AA26B97B6CA757BF63328EE96705120609CF4AAD
176.123.5.203:7410 897C13E1BAC96769FBEA357D14E99505B1A24DC1
176.123.5.206:7612 23A1030BDC7C8DCCE58A1685B1521AF35E87A0D9
176.137.174.10:8080 995A93BEB143ABB7F676263E75FFE8019B137FC0
176.223.133.126:6010 AA94C481EA741146AFED535BA6734DC7A3E2F050
177.94.231.38:9002 8EDF880C57186F7E474C73AA5C120FF137D44BE3
178.17.174.14:9001 B06F093A3D4DFAD3E923F4F28A74901BD4F74EB1
178.63.238.34:456 F32BA618F12D5798F328E01B326ADE62A6759F28
179.43.159.194:9001 617C95FCF5F00E98E73E35A71C066ED20614F26D
179.43.159.195:9001 68A54E180F778AFE96C7906A528B1EFEDFD42A47
179.43.182.33:9001 6E883A878F9C333FC8D16C3304B2E63B00143D9D
179.61.251.203:23451 DECC64D11DC92B5B132C58528A0A160FDA30CB4B
185.32.222.237:8443 4CE6D83FFA8AD24767007E8C972F371F2468F09A
185.32.222.237:9443 1F953ACBFB9F44CE38543B7E9C0E0BE1BDC7E941
185.40.86.208:27894 570FEB15763CC623146E8433ACA751948A6756D4
185.42.170.204:443 2620ECB36C504BB1FD1AA75E73F3BA068514E842
185.71.114.210:143 016E84DA084582FB15B22BF08DA1C7135CC47B07
185.103.110.14:9001 6D4D5193A0E290C027FE6B66731133F70946A155
185.117.73.71:20721 E315A7F8A5E2C1B4819D09D79C5A627D65C182AB
185.132.41.102:443 4FBCA9FC7A7882D6DF090B89AEEECA8FC3E05D6C
185.177.127.34:9001 7F302F0AACC76835768AF068849CA07D1CC38C5E
185.177.207.7:48856 82912F8138CFE1DFAC13CF48ED75315ADE65E011
185.177.207.10:42803 6B84EEA5CE85F8CA28102B0134851F0928921EC2
185.177.207.21:51718 F5C41FCF9B23655ACBCCB57954DF0490FF0CE962
185.177.207.23:23360 13C593AA211C752E139B37D0CF1E7B983E1DC17C
185.177.207.26:57228 83F1D8DEBC5ECA3D24785C2B965006AF76988A18
185.177.207.30:55567 43D5E524485834A806D5EC78624CEA1DF8782C80
185.177.207.40:36463 F9559E0C610BE5755E27CB60EA3B0DDBF62707A2
185.177.207.61:44434 B6BF0483D215A5BC5636BBA67B974053DA7D2B76
185.177.207.88:9980 37BE43AC52DB6AC03D67DD3E7E2CB46DB8D31431
185.177.207.93:59076 449EF125A2A37A0F69EF9D16FD85ED21F2D9EB1B
185.177.207.101:62355 9AF2756207AF583E33842B7AB8B8C2C3C2BE63FD
185.177.207.118:19926 6730B4ED68A21B967BA0B2FB826B9E48C00D2C2F
185.177.207.126:51616 1BC446F3336EA7E494278274BF723E32E69BDDCC
185.177.207.127:33539 A7A5D77B5EFE946B811C705640196FCCA872AF01
185.177.207.131:9443 7ACE2643EF3667F72DD86EC97338D58C66EE9100
185.177.207.133:9443 AC21198DB43D0AA09A0F1EBC07CC9AA2A1976B1A
185.177.207.134:9443 A13350ACBFD0C4D0F07773EDFAFD2C3C68F79016
185.177.207.137:9443 D6B9EC832A0D9E6A181A62D4D72CC3A9FEDF60CB
185.177.207.141:9443 C1DF7FDCF4609E7873FBE134DF0894F3A2C51F09
185.177.207.143:9443 D9B90BDE177B7575A23163379A85AEA017F06D75
185.177.207.147:9443 679DE50615895C21E65072A6875F5FCB305B5B8D
185.177.207.151:9443 767334C91612327B92C01222CC810133BAA8B8A5
185.177.207.152:9443 A9C8833F3819D9D08B863225DE198D8D486C67AA
185.177.207.154:9443 FE2F09488536336328D31621678530642F7FFBA5
185.177.207.157:9443 50256E147D9DC3489DC61110C676384328AFE1D1
